0	35	35	150.000000	50.000000	199	200	10
99	20	26	6.000000	3.000000
100	18	18	11.330000	5.670000
101	37	52	5.600000	1.400000
102	49	49	24.000000	6.000000
103	52	64	12.800000	3.200000
104	20	26	6.000000	3.000000
105	40	30	16.799999	4.200000
106	21	47	12.000000	3.000000
107	17	63	15.200000	3.800000
108	31	62	18.400000	4.600000
109	52	33	8.800000	2.200000
110	51	21	4.000000	1.000000
111	42	41	15.200000	3.800000
112	31	32	19.330000	9.670000
113	5	25	15.330000	7.670000
114	12	42	16.799999	4.200000
115	36	16	8.000000	2.000000
116	52	41	12.000000	3.000000
117	27	23	2.000000	1.000000
118	17	33	27.330000	13.670000
119	13	13	6.000000	3.000000
120	57	58	22.400000	5.600000
121	62	42	6.400000	1.600000
122	42	57	6.400000	1.600000
123	16	57	12.800000	3.200000
124	8	52	8.000000	2.000000
125	7	38	22.400000	5.600000
126	27	68	5.600000	1.400000
127	30	48	12.000000	3.000000
128	43	67	11.200000	2.800000
129	58	48	4.800000	1.200000
130	58	27	15.200000	3.800000
131	37	69	8.800000	2.200000
132	38	46	9.600000	2.400000
133	46	10	18.400000	4.600000
134	61	33	20.799999	5.200000
135	62	63	13.600000	3.400000
136	63	69	4.800000	1.200000
137	32	22	6.000000	3.000000
138	45	35	12.000000	3.000000
139	59	15	11.200000	2.800000
140	5	6	4.670000	2.330000
141	10	17	18.000000	9.000000
142	21	10	8.670000	4.330000
143	5	64	8.800000	2.200000
144	30	15	10.670000	5.330000
145	39	10	8.000000	2.000000
146	32	39	4.000000	1.000000
147	25	32	16.670000	8.330000
148	25	55	13.600000	3.400000
149	48	28	14.400000	3.600000
150	56	37	8.000000	2.000000
151	22	22	12.000000	6.000000
152	36	26	20.799999	5.200000
153	21	45	8.800000	2.200000
154	45	35	24.000000	6.000000
155	55	20	16.799999	4.200000
156	33	34	15.200000	3.800000
157	50	50	12.000000	3.000000
158	55	45	12.800000	3.200000
159	26	59	23.200001	5.800000
160	40	66	20.799999	5.200000
161	55	65	29.600000	7.400000
162	35	51	12.800000	3.200000
163	62	35	9.600000	2.400000
164	62	57	24.799999	6.200000
165	62	24	6.400000	1.600000
166	21	36	12.670000	6.330000
167	33	44	16.000000	4.000000
168	9	56	10.400000	2.600000
169	62	48	12.000000	3.000000
170	66	14	17.600000	4.400000
171	44	13	22.400000	5.600000
172	26	13	8.000000	4.000000
173	11	28	4.000000	2.000000
174	7	43	21.600000	5.400000
175	17	64	11.200000	2.800000
176	41	46	14.400000	3.600000
177	55	34	13.600000	3.400000
178	35	16	23.200001	5.800000
179	52	26	10.400000	2.600000
180	43	26	17.600000	4.400000
181	31	76	20.000000	5.000000
182	22	53	22.400000	5.600000
183	26	29	18.000000	9.000000
184	50	40	15.200000	3.800000
185	55	50	8.000000	2.000000
186	54	10	9.600000	2.400000
187	60	15	11.200000	2.800000
188	47	66	19.200001	4.800000
189	30	60	12.800000	3.200000
190	30	50	26.400000	6.600000
191	12	17	10.000000	5.000000
192	15	14	7.330000	3.670000
193	16	19	12.000000	6.000000
194	21	48	13.600000	3.400000
195	50	30	16.799999	4.200000
196	51	42	21.600000	5.400000
197	50	15	15.200000	3.800000
198	48	21	16.000000	4.000000
199	12	38	4.000000	1.000000
